AGE,AMOUNT,AMOUNT:Count,AVG_SALARY,GENDER,MOST_COMMON_TRANS_OPERATION,RATIO_AMOUNT_BALANCE:Std,RATIO_MONTHLY_AMOUNT_BALANCE:Std,RATIO_YEARLY_AMOUNT_BALANCE:Std,RATIO_YEARLY_AMOUNT_BALANCE:mean,UNEMP_96,MOST_COMMON_TRANS_OPERATION:COLLECTION_FROM_OTHER_BANK,MOST_COMMON_TRANS_OPERATION:CREDIT_IN_CASH,MOST_COMMON_TRANS_OPERATION:OTHER,MOST_COMMON_TRANS_OPERATION:REMITTANCE_TO_OTHER_BANK,MOST_COMMON_TRANS_OPERATION:WITHDRAWAL_IN_CASH,GENDER:F,GENDER:M,MOST_COMMON_TRANS_OPERATION:OTHER_CREDIT_IN_CASH_COLLECTION_FROM_OTHER_BANK,AGE:18-22,AGE:22-27,AGE:27-34,AGE:34-43,AGE:44-57,AGE:58-63,AGE:64-75,AGE:75+,AMOUNT:Count:<49,AMOUNT:Count:50-90,AMOUNT:Count:90-248,AMOUNT:Count:248-301,AMOUNT:Count:301-340,AMOUNT:Count:340-394,AMOUNT:Count:394-433,AMOUNT:Count:433-566,AMOUNT:Count:+566,AMOUNT:<6281,AMOUNT:6281-24871,AMOUNT:24871-40081,AMOUNT:40081-45150,AMOUNT:45150-50220,AMOUNT:50220-70500,AMOUNT:+70500,AVG_SALARY:<8332,AVG_SALARY:8332-9440,AVG_SALARY:9440-9661,AVG_SALARY:9661-9882,AVG_SALARY:9882-10104,AVG_SALARY:10104-12320,AVG_SALARY:+12320,RATIO_AMOUNT_BALANCE:Std:<0.117,RATIO_AMOUNT_BALANCE:Std:0.117-0.443,RATIO_AMOUNT_BALANCE:Std:0.443-0.824,RATIO_AMOUNT_BALANCE:Std:0.824-0.993,RATIO_AMOUNT_BALANCE:Std:+0.993,RATIO_MONTHLY_AMOUNT_BALANCE:Std:<92.136,RATIO_MONTHLY_AMOUNT_BALANCE:Std:92.136-461,RATIO_MONTHLY_AMOUNT_BALANCE:Std:>461,RATIO_YEARLY_AMOUNT_BALANCE:Std:<184.581,RATIO_YEARLY_AMOUNT_BALANCE:Std:>184.581,RATIO_YEARLY_AMOUNT_BALANCE:mean:<0.457,RATIO_YEARLY_AMOUNT_BALANCE:mean:0.457-1.278,RATIO_YEARLY_AMOUNT_BALANCE:mean:+1.278,UNEMP_96:<1.327,UNEMP_96:1.327-2.673,UNEMP_96:2.673-3.121,UNEMP_96:3.121-4.915,UNEMP_96:4.915-6.709,UNEMP_96:+6.709
35,63100,259,8390,M,WITHDRAWAL_IN_CASH,0.656280316,0.947401152,0.88104732,0.388594972,2.89,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
35,32781,107,8598,F,WITHDRAWAL_IN_CASH,0.747378703,1.127731048,0.867842441,0.207605688,3.26,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
57,28932,168,8620,M,WITHDRAWAL_IN_CASH,0.597076249,0.800350188,0.688085574,0.182366146,1.25,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
43,25816,73,8754,F,WITHDRAWAL_IN_CASH,0.542032561,1.303404781,0.765185412,0.244519743,4.31,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
43,14880,258,12541,M,WITHDRAWAL_IN_CASH,0.563957798,0.901313039,0.677154661,0.185100004,0.43,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
55,26019,271,8757,F,WITHDRAWAL_IN_CASH,0.772373394,1.050986334,0.894119212,1,3.95,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
37,50196,94,8363,F,WITHDRAWAL_IN_CASH,0.736334784,1.318807267,0.781425458,0.247829478,3.49,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
38,49800,171,9065,F,WITHDRAWAL_IN_CASH,0.43977498,1.09875576,0.547384936,0.276106326,5.39,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
80,6700,119,8598,F,WITHDRAWAL_IN_CASH,0.359495056,1.01740467,0.573590806,0.099966051,3.26,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
22,36600,553,9045,F,REMITTANCE_TO_OTHER_BANK,0.808496714,0.921015453,1.121182618,0.168962791,3.6,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
54,2920,40,9272,M,COLLECTION_FROM_OTHER_BANK,0.329448558,1.507618028,0.402850898,1,3.22,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
66,7250,336,8507,M,WITHDRAWAL_IN_CASH,0.370015155,1.030093867,0.688666665,0.096609927,1.85,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
61,21520,140,8624,M,WITHDRAWAL_IN_CASH,0.703791319,1.228253091,0.761778468,0.227968274,2.66,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
52,45920,225,8705,F,WITHDRAWAL_IN_CASH,0.582538057,0.775358253,0.918552265,0.264113613,7.61,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
26,24243,94,11277,M,REMITTANCE_TO_OTHER_BANK,0.682390631,1.113522285,0.697671091,0.339927667,1.44,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
57,33120,266,12541,F,REMITTANCE_TO_OTHER_BANK,0.698307278,0.970576777,0.769334371,0.171150698,0.43,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
53,32000,63,9675,M,WITHDRAWAL_IN_CASH,0.662732213,61.7808296,0.80923268,0.310935056,7.68,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
53,60900,276,8968,M,WITHDRAWAL_IN_CASH,0.539804043,0.933185615,0.679409915,0.26330173,3.35,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
25,44100,383,8363,F,WITHDRAWAL_IN_CASH,0.424905919,0.612211726,0.891917236,0.197017045,3.49,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
80,6800,147,10177,M,WITHDRAWAL_IN_CASH,0.461926647,1.006315165,0.730103718,0.107576041,7.75,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
43,54100,295,12541,M,WITHDRAWAL_IN_CASH,0.497442718,0.619493245,0.695270787,0.26380152,0.43,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
73,14950,251,8994,M,WITHDRAWAL_IN_CASH,0.348986053,1.319172065,0.615846974,0.482228541,4.79,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
55,14240,405,8772,F,WITHDRAWAL_IN_CASH,0.276269703,0.428607841,0.870113014,0.23293159,4.98,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
38,28833,240,9065,F,WITHDRAWAL_IN_CASH,0.753356347,1.218940623,0.986711388,0.321054916,5.39,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
21,36000,168,8594,M,WITHDRAWAL_IN_CASH,0.706262514,1.086750911,0.882699146,0.168010157,2.01,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
69,9700,151,10673,F,WITHDRAWAL_IN_CASH,0.516719698,1.019990097,0.732589065,0.156667986,5.44,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
49,46242,152,8814,F,WITHDRAWAL_IN_CASH,0.542125609,1.567499693,1.016318323,0.201595697,5.74,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
69,7300,45,8546,M,WITHDRAWAL_IN_CASH,0.483785498,1.556672563,0.598353555,1,4.02,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
57,11300,323,10446,F,REMITTANCE_TO_OTHER_BANK,0.294405268,0.619196885,0.463255505,0.050213323,9.4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
76,14800,162,8369,F,WITHDRAWAL_IN_CASH,0.507329473,0.972021105,0.597793256,0.144555214,5.88,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
50,34551,331,8720,F,WITHDRAWAL_IN_CASH,0.836539572,1.010977658,5.446726929,0.425477613,4.5,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
36,11649,383,10177,M,WITHDRAWAL_IN_CASH,0.559865795,0.839334287,0.789964914,0.139664268,7.75,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
59,3400,120,9920,M,REMITTANCE_TO_OTHER_BANK,0.479807148,1.243355287,0.564444895,0.078123364,2.87,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
59,56600,198,8561,F,WITHDRAWAL_IN_CASH,0.528837262,1.145320716,0.620933646,0.229441146,1.29,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
49,25996,252,8620,F,WITHDRAWAL_IN_CASH,0.693873063,1.021201467,1.014857854,0.259183715,1.25,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
25,12100,57,8187,F,CREDIT_IN_CASH,0.284489582,1.139809297,0.433523632,0.923664122,5.45,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
63,26493,174,10177,M,WITHDRAWAL_IN_CASH,0.717626976,0.918085098,0.742114516,0.238890781,7.75,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
27,33120,221,8369,F,WITHDRAWAL_IN_CASH,0.657896044,0.972370603,0.823177733,0.178903099,5.88,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
54,22635,521,8909,F,REMITTANCE_TO_OTHER_BANK,0.421010528,0.571397268,13.33286705,0.326381877,5.56,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
63,36156,79,9060,M,WITHDRAWAL_IN_CASH,0.832128306,1.209007199,0.834547495,0.321400958,2.44,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
31,9800,77,8620,M,WITHDRAWAL_IN_CASH,0.502434641,8.626353193,0.698399714,0.24630418,1.25,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
38,78000,126,12541,F,WITHDRAWAL_IN_CASH,0.594454905,1.287784008,0.876700607,0.201946807,0.43,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
75,13450,353,8620,F,WITHDRAWAL_IN_CASH,0.401134342,0.496644568,0.864102148,0.129898527,1.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
38,12640,428,9624,F,WITHDRAWAL_IN_CASH,0.257134439,0.408600248,0.679987237,0.150964376,2.31,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
48,24320,159,8546,F,WITHDRAWAL_IN_CASH,0.403343708,1.460106835,0.647062272,0.243788337,4.02,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
47,34525.5,46,8444,M,WITHDRAWAL_IN_CASH,0.85946284,13.30616575,0.85946284,0.280567526,3.47,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
24,28800,108,12541,M,WITHDRAWAL_IN_CASH,0.565899377,1.556236707,0.797762552,0.34403464,0.43,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
69,4807,332,9624,F,WITHDRAWAL_IN_CASH,0.419146733,0.676711689,0.714253467,0.104447642,2.31,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
20,3600,101,8363,M,WITHDRAWAL_IN_CASH,0.536006625,1.437557669,0.739931913,0.112351204,3.49,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
32,5900,91,8554,M,WITHDRAWAL_IN_CASH,0.597633651,1.002380375,0.687410634,0.120724781,2.68,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
20,39900,358,8930,F,WITHDRAWAL_IN_CASH,0.392468767,0.624112412,0.614990488,0.296883271,4.2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
78,7400,174,8388,F,WITHDRAWAL_IN_CASH,0.375895784,0.932317147,0.527417161,0.08856578,2.94,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
60,77400,186,9897,M,WITHDRAWAL_IN_CASH,0.449159164,0.622321608,0.560705849,0.312154527,1.96,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
36,26600,169,9198,M,WITHDRAWAL_IN_CASH,0.428324959,0.606657611,0.86035971,0.201883578,4.28,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
18,37600,350,10446,F,WITHDRAWAL_IN_CASH,0.761383451,0.980680973,1.090554891,0.288487504,9.4,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
58,57232,227,8991,F,WITHDRAWAL_IN_CASH,0.777965327,1.131034725,4.033205535,0.478814823,2.01,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
52,49000,165,8819,M,REMITTANCE_TO_OTHER_BANK,0.526301857,1.668375801,0.580733062,0.204741248,5.66,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
62,27800,421,8541,M,WITHDRAWAL_IN_CASH,0.595844541,0.726092174,0.896112013,0.305378768,2.97,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
41,15618,188,8547,F,WITHDRAWAL_IN_CASH,0.607941221,1.042524759,0.853135689,0.348046094,3.64,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
52,22816,184,8743,F,WITHDRAWAL_IN_CASH,0.728474117,0.985845594,0.890400703,0.188771616,2.43,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
53,6750,245,8547,F,WITHDRAWAL_IN_CASH,0.387299087,0.784152931,0.684019353,0.243432578,3.64,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
70,8950,284,9920,M,WITHDRAWAL_IN_CASH,0.484904247,0.855648714,0.814326821,0.474206861,2.87,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
58,33327,343,8444,F,WITHDRAWAL_IN_CASH,0.605547485,0.805223567,0.878824151,0.242138785,3.47,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
37,16000,181,9065,F,WITHDRAWAL_IN_CASH,0.513887265,0.985991745,0.769971904,0.181616593,5.39,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
52,30240,468,8819,F,WITHDRAWAL_IN_CASH,0.229580198,0.396790315,0.790646433,0.125399394,5.66,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
27,3230,312,8819,M,WITHDRAWAL_IN_CASH,0.121010343,0.147031409,0.542994847,0.186492767,5.66,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
53,27300,317,8390,M,WITHDRAWAL_IN_CASH,0.7236663,0.958973702,0.928870242,0.233471039,2.89,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
68,10400,101,8541,F,WITHDRAWAL_IN_CASH,0.573037133,1.235649102,0.581640978,0.120756811,2.97,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
63,4600,69,12541,F,WITHDRAWAL_IN_CASH,0.594983817,2.198773716,0.632173144,0.189049227,0.43,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
54,15256,110,8402,F,WITHDRAWAL_IN_CASH,0.646145302,1.738567224,0.65767384,0.152814589,3.98,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
50,15607.5,76,8554,M,WITHDRAWAL_IN_CASH,0.488910747,1.300153003,0.541963754,0.208162184,2.68,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
68,12000,190,8402,M,WITHDRAWAL_IN_CASH,0.451487746,0.910185073,0.649763898,0.093983317,3.98,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
27,59700,120,8909,F,WITHDRAWAL_IN_CASH,0.439887292,2.796846448,0.720166647,0.239449057,5.56,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
