SET_SPLIT,CLIENT_ID,AGE,AMOUNT,AMOUNT:Count,AVG_SALARY,GENDER,MOST_COMMON_TRANS_OPERATION,RATIO_AMOUNT_BALANCE:Std,RATIO_MONTHLY_AMOUNT_BALANCE:Std,RATIO_YEARLY_AMOUNT_BALANCE:Std,RATIO_YEARLY_AMOUNT_BALANCE:mean,UNEMP_96,MOST_COMMON_TRANS_OPERATION:COLLECTION_FROM_OTHER_BANK,MOST_COMMON_TRANS_OPERATION:CREDIT_IN_CASH,MOST_COMMON_TRANS_OPERATION:OTHER,MOST_COMMON_TRANS_OPERATION:REMITTANCE_TO_OTHER_BANK,MOST_COMMON_TRANS_OPERATION:WITHDRAWAL_IN_CASH,GENDER:F,GENDER:M,MOST_COMMON_TRANS_OPERATION:OTHER_CREDIT_IN_CASH_COLLECTION_FROM_OTHER_BANK,AGE:18-22,AGE:22-27,AGE:27-34,AGE:34-43,AGE:44-57,AGE:58-63,AGE:64-75,AGE:75+,AMOUNT:Count:<49,AMOUNT:Count:50-90,AMOUNT:Count:90-248,AMOUNT:Count:248-301,AMOUNT:Count:301-340,AMOUNT:Count:340-394,AMOUNT:Count:394-433,AMOUNT:Count:433-566,AMOUNT:Count:+566,AMOUNT:<6281,AMOUNT:6281-24871,AMOUNT:24871-40081,AMOUNT:40081-45150,AMOUNT:45150-50220,AMOUNT:50220-70500,AMOUNT:+70500,AVG_SALARY:<8332,AVG_SALARY:8332-9440,AVG_SALARY:9440-9661,AVG_SALARY:9661-9882,AVG_SALARY:9882-10104,AVG_SALARY:10104-12320,AVG_SALARY:+12320,RATIO_AMOUNT_BALANCE:Std:<0.117,RATIO_AMOUNT_BALANCE:Std:0.117-0.443,RATIO_AMOUNT_BALANCE:Std:0.443-0.824,RATIO_AMOUNT_BALANCE:Std:0.824-0.993,RATIO_AMOUNT_BALANCE:Std:+0.993,RATIO_MONTHLY_AMOUNT_BALANCE:Std:<92.136,RATIO_MONTHLY_AMOUNT_BALANCE:Std:92.136-461,RATIO_MONTHLY_AMOUNT_BALANCE:Std:>461,RATIO_YEARLY_AMOUNT_BALANCE:Std:<184.581,RATIO_YEARLY_AMOUNT_BALANCE:Std:>184.581,RATIO_YEARLY_AMOUNT_BALANCE:mean:<0.457,RATIO_YEARLY_AMOUNT_BALANCE:mean:0.457-1.278,RATIO_YEARLY_AMOUNT_BALANCE:mean:+1.278,UNEMP_96:<1.327,UNEMP_96:1.327-2.673,UNEMP_96:2.673-3.121,UNEMP_96:3.121-4.915,UNEMP_96:4.915-6.709,UNEMP_96:+6.709
TRAIN,4145,76,14900.0,386,8746,F,WITHDRAWAL_IN_CASH,0.48044775490695,0.8614798629370419,0.7341571318799663,0.07662847818125486,3.74,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,4146,43,9300.0,128,8899,F,WITHDRAWAL_IN_CASH,0.2075978588933187,1.1134990593362788,311.5203252032465,0.4432375895084077,3.97,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
TRAIN,4147,26,31309.5,144,9624,M,WITHDRAWAL_IN_CASH,0.6399595601050551,0.951370311381239,0.8017343499614314,0.3035887510445945,2.31,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,4149,19,13000.0,154,12541,M,WITHDRAWAL_IN_CASH,0.4058526169664861,0.8586082504381984,0.8667145899588863,0.14727574525853898,0.43,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
TRAIN,4151,72,4142.0,76,8746,F,WITHDRAWAL_IN_CASH,0.4223458495752849,1.7572895594132834,0.5445318051357326,0.12072044824941226,3.74,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,4153,42,3800.0,163,9272,M,REMITTANCE_TO_OTHER_BANK,0.3896820616113095,1.3317413762811323,0.7797839083963226,0.10091959906356565,3.22,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,4155,75,4635.0,313,12541,M,WITHDRAWAL_IN_CASH,0.4118227626929677,0.851286244918871,0.5438420778978721,0.11996917855265211,0.43,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
TRAIN,4158,78,5850.0,108,8867,F,WITHDRAWAL_IN_CASH,0.4889622526510219,1.1574361658536003,0.7757879895659903,0.13173064289961797,1.21,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
TRAIN,4160,29,26571.0,178,8427,F,WITHDRAWAL_IN_CASH,0.606660911829607,1.0199313768626963,0.9395144331818301,0.24611457411990728,1.54,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,4161,26,25944.0,308,8620,F,REMITTANCE_TO_OTHER_BANK,0.4926592737562032,0.921084903986028,0.8357130979961305,0.263726759972435,1.25,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
TRAIN,4163,47,3500.0,158,9753,M,WITHDRAWAL_IN_CASH,0.3986075598718065,0.705400421520618,0.5973018207382491,0.09568524107045086,5.05,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
TRAIN,4164,74,4950.0,120,8390,F,WITHDRAWAL_IN_CASH,0.5833365607475738,1.2020117295063661,0.8062421071883259,0.19730333868351832,2.89,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
TRAIN,4165,43,48300.0,74,8240,M,WITHDRAWAL_IN_CASH,0.46439761811235425,1.0848318301193887,0.5219634343917396,0.24154079235776524,3.56,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,4166,51,38600.0,261,12541,M,WITHDRAWAL_IN_CASH,0.6678423175353916,1.6303518512707271,0.793189842554461,0.16989294245374914,0.43,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
TRAIN,4167,49,58300.0,179,8546,F,WITHDRAWAL_IN_CASH,0.47103522336767123,0.9839253178414757,0.6707120109947603,0.2447294657400497,4.02,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,4169,18,48806.0,143,8757,F,WITHDRAWAL_IN_CASH,0.6220297916360696,1.1831362549231637,0.7102811029557893,0.27943751730930294,3.95,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,4171,18,43659.0,223,12541,M,WITHDRAWAL_IN_CASH,0.3519475161264646,0.668438582607917,0.6527412607570906,0.06584983586737991,0.43,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
TRAIN,4172,53,59900.0,130,12541,F,WITHDRAWAL_IN_CASH,0.6092911642275342,1.1548418668870972,458.1812865496991,0.4942560501472888,0.43,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
TRAIN,4173,20,28153.5,161,8363,F,WITHDRAWAL_IN_CASH,0.6424767086384273,0.8465567051713326,0.8562261171959928,0.29129625357080113,3.49,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,4175,34,32992.0,224,8598,F,WITHDRAWAL_IN_CASH,0.6658925286344929,0.7508219448924018,0.9104198841591012,0.31120527386717084,3.26,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,4178,72,39700.0,311,9272,M,WITHDRAWAL_IN_CASH,0.38933652709919087,0.7205871074873478,0.7534646430855949,0.19655312289678661,3.22,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,4179,78,4194.0,230,9897,M,WITHDRAWAL_IN_CASH,0.4122585456105459,1.005789373139588,0.8321305353730989,0.24447704121125802,1.96,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,4180,66,4280.0,234,8288,M,REMITTANCE_TO_OTHER_BANK,0.3739566049719607,1.0019920594626204,0.7288968545365968,0.11106744503207615,4.52,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,4181,34,28882.0,146,8369,F,WITHDRAWAL_IN_CASH,0.7299164140346237,1.36850712360758,0.950723246716767,0.22208332783480786,5.88,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
TRAIN,4182,57,46090.0,104,8427,M,WITHDRAWAL_IN_CASH,0.4048126731848393,1.0158309786818027,0.5319273321318592,0.19630389394200262,1.54,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,4184,23,11200.0,18,11277,F,CREDIT_IN_CASH,0.44145391902216186,0.9193548387096774,0.7588380287203257,0.2183600713012478,1.44,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,4185,34,14028.0,225,8541,F,WITHDRAWAL_IN_CASH,0.37539192871643084,1.162781929834332,0.6593804968819665,0.13286790049055588,2.97,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
TRAIN,4186,20,18864.0,93,8965,M,REMITTANCE_TO_OTHER_BANK,0.6320372379237685,1.401020180455656,0.7079015144527735,0.27238981787777744,8.23,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
TRAIN,4188,22,21300.0,382,12541,M,WITHDRAWAL_IN_CASH,0.26244546588448975,0.4111376188198769,0.7211563862219469,0.1710826784060662,0.43,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
TRAIN,4189,57,36076.0,349,9624,M,WITHDRAWAL_IN_CASH,0.5438401816100293,0.829287325139624,0.8525345323760417,0.17082148678610592,2.31,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,4190,56,64900.0,259,8114,M,REMITTANCE_TO_OTHER_BANK,0.5277200803870666,1.3916748838420836,0.6692933826171054,0.21615401296462214,2.62,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,4191,42,19360.0,219,9272,F,WITHDRAWAL_IN_CASH,0.30490337374638377,0.6251874694694961,0.6172259725921515,0.12768784549075454,3.22,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,4192,67,11150.0,349,8994,M,WITHDRAWAL_IN_CASH,0.3721985915289029,0.7781953768470522,0.7427610942580251,0.11644611942693173,4.79,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,4193,61,5427.0,96,11277,F,WITHDRAWAL_IN_CASH,0.29585979525232575,0.6328554132668363,0.34553144320024287,0.08048698896444234,1.44,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,4194,59,32952.0,143,8288,F,WITHDRAWAL_IN_CASH,0.5499341418619018,0.9776926124989633,0.7277720707649742,0.1564214692587324,4.52,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,4203,32,5300.0,302,12541,F,WITHDRAWAL_IN_CASH,0.5551635568062515,0.7844395444857184,0.818350374963642,0.38027613412228795,0.43,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
TRAIN,4205,63,11040.0,294,9650,M,WITHDRAWAL_IN_CASH,0.4265307375959878,0.7910511321219872,0.6176416205713329,0.165153660581229,3.67,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,4206,56,26720.0,357,8620,M,WITHDRAWAL_IN_CASH,0.3857419521574573,0.49782028605690354,0.755671339526782,0.19224459584381864,1.25,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
TRAIN,4207,60,20433.0,305,10177,M,WITHDRAWAL_IN_CASH,0.6108506883209124,0.9850768330088818,1.0650609123152082,0.22401691740626825,7.75,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
TRAIN,4210,19,4230.0,299,9317,M,WITHDRAWAL_IN_CASH,0.46690153881701485,0.9935642716532075,0.8440053991233513,0.6385767790262172,7.07,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
TRAIN,4211,25,42700.0,308,8620,F,WITHDRAWAL_IN_CASH,0.74367306435738,0.9417481865811334,1.016372269700114,0.3796463741430615,1.25,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
TRAIN,4212,53,20900.0,184,8240,M,WITHDRAWAL_IN_CASH,0.6817187900545046,1.1214089933463376,0.79674386466382,0.16092933523744724,3.56,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,4213,73,4264.0,179,9624,F,WITHDRAWAL_IN_CASH,0.1860343168645195,0.27547869853033424,0.6068110283524601,0.22415474443895897,2.31,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,4215,46,30880.0,467,8208,F,WITHDRAWAL_IN_CASH,0.40875637521447805,0.577641483103889,0.9316719049530888,0.17019104938450944,2.26,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,4217,47,24480.0,298,8899,F,WITHDRAWAL_IN_CASH,0.7446798129642583,1.0120518335460376,0.834536165873758,1.0,3.97,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
TRAIN,4218,59,11300.0,35,9060,F,WITHDRAWAL_IN_CASH,0.5896165197286257,1.4644592855246663,0.6390593932488672,0.9658119658119658,2.44,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
TRAIN,4221,57,6510.0,286,8288,F,WITHDRAWAL_IN_CASH,0.17938286280344165,0.25273710237143926,0.7485331272003045,0.17829106668243205,4.52,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,4222,70,14250.0,125,8441,M,WITHDRAWAL_IN_CASH,0.3478802664808025,1.2614793618612798,0.5754243177747009,0.15383253371580632,4.48,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,4223,28,53700.0,157,9897,M,WITHDRAWAL_IN_CASH,0.5415156767026169,1.3312915215812688,0.6499734428611169,0.18507156055819277,1.96,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,4224,21,47300.0,87,8388,F,WITHDRAWAL_IN_CASH,0.5727382607632456,1.2091107932745642,0.8439767906395843,0.2770721937537728,2.94,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
TRAIN,4225,21,43040.0,405,8369,M,WITHDRAWAL_IN_CASH,0.6081649419806948,1.0608631708709586,0.7609589034077601,0.20706113905800094,5.88,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
TRAIN,4226,41,11922.0,158,8930,M,WITHDRAWAL_IN_CASH,0.5856902490210354,1.0579442246595203,0.616873254825882,0.2981687159983539,4.2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,4229,37,29073.0,70,9198,M,WITHDRAWAL_IN_CASH,0.6458275318519392,8.22482399095634,0.6458275318519396,0.2100280473202211,4.28,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,4230,37,38880.0,176,10673,F,WITHDRAWAL_IN_CASH,0.8282882128010756,1.0359378860002335,0.9345702051684394,0.17886368312526932,5.44,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
TRAIN,4231,39,39360.0,259,12541,F,WITHDRAWAL_IN_CASH,0.5833247685255258,0.8570422959266869,1.0392371989501723,0.25585509695400754,0.43,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
TRAIN,4232,27,9000.0,125,10177,M,WITHDRAWAL_IN_CASH,0.569137597003664,1.061451339051906,0.7459685853448834,0.15665053660770725,7.75,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
TRAIN,4233,60,37440.0,369,8369,M,WITHDRAWAL_IN_CASH,0.5123848182210718,0.6763970440123651,0.9028170065932792,0.3342396556589618,2.31,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,4235,23,61000.0,220,8899,F,WITHDRAWAL_IN_CASH,0.7012566642319445,1.002953714321607,0.7423607295239054,0.31069529290174824,3.97,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,4236,36,30290.0,126,8388,F,WITHDRAWAL_IN_CASH,0.924156236301297,1.0978681857958528,0.9909734926789808,0.30819185131716736,2.94,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
TRAIN,4237,75,13000.0,300,8427,F,WITHDRAWAL_IN_CASH,0.2692890434937581,0.3779798361364638,0.648099244606116,0.47199022204114893,1.54,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
TRAIN,4240,38,11000.0,39,8369,F,CREDIT_IN_CASH,0.6219340720565811,1.316305266284006,0.9317138009703543,0.20661764705882354,2.31,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,4241,48,28617.0,448,8547,F,WITHDRAWAL_IN_CASH,0.5969826600507705,0.8005021087446071,0.9515525413649685,0.18506581871331632,3.64,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,4243,40,8820.0,349,9920,M,WITHDRAWAL_IN_CASH,0.2954435583992125,0.4196284097202946,0.6532048879192952,0.08676259200990258,2.87,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
TRAIN,4244,76,12300.0,123,9893,F,WITHDRAWAL_IN_CASH,0.4811750955012547,2.0132672416911017,0.5486892232867276,0.13513845988404752,4.72,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
